,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
18,132.75502854071894,11.805949714505209,1.168942021245476,0.05706179,-10.958211101240286,-2.803537955752459,16.365776,16.988796,15.61235
19,132.75680585552587,11.83501182449341,1.0806439421415708,0.4246091,-11.958648625113455,-2.387536497732636,19.74487,20.8049,18.592316
20,132.75644759317666,11.797265827789168,1.1193033052956787,0.018941615,-11.036393057701982,-3.472301913160365,13.358971,13.663722,12.89034
21,132.81094609963804,11.814040506914477,1.1169105632586362,0.082748756,-11.234919144670473,-3.0147030114994005,16.896048,17.626347,16.062708
22,132.78488564648407,11.786694995186608,1.209730078391315,0.016779106,-10.963407041720847,-2.7790705363316794,12.12951,12.616509,11.4847765
23,132.81168729288254,11.816641005623534,1.10472635046028,0.035884075,-10.848201278921941,-3.28081993285675,15.164518,15.583834,14.576519
24,132.8071441399558,11.833049101747385,1.0032836361513742,0.022697026,-4.7310865224671055,4.500319055037055,14.1657095,14.448576,13.719557
25,132.78565081715647,11.848060001397988,1.1601748817212127,0.018667936,-11.034828595446296,-2.835902269510723,13.643402,13.93645,13.190079
26,132.75436107910528,11.836351490881963,1.1952371299182647,0.022362383,-10.769474723269422,-2.9498428369172203,12.544513,12.919089,12.004771
27,132.81250776537107,11.814655434194247,1.246000547056515,0.08301263,-10.787772397475432,-2.903986188359377,17.08221,17.919245,16.181067
28,132.81265751758596,11.822526102605199,1.136264899751253,0.021901838,-11.01222952824843,-2.6930481618445015,13.987426,14.296,13.515289
29,132.8007665414661,11.842517778249936,1.079211260718185,0.027467709,-10.926853149781085,-2.7692829747869396,14.672547,15.066318,14.100272
30,132.7460369930083,11.816688049888604,1.093972787459173,0.048424356,-11.147746687890546,-2.841200558017393,16.072231,16.4527,15.320887
31,132.74593915519185,11.815975991085903,1.1447604074712505,0.017205253,-11.019903588870275,-2.706458260472761,13.40965,13.696637,12.953093
32,132.80277383094378,11.842939491288519,1.20271063953514,0.019465303,-10.965316517085267,-2.8011657932827903,13.486864,13.780144,13.030731
33,132.7458843388498,11.808088641823153,1.1312888468455418,0.047167424,-11.107998229633914,-2.4026884658684224,15.859119,16.401138,15.167948
34,132.74541789668467,11.805345149327437,1.1200940957910757,0.019378375,-11.368039382393302,-4.019553221915812,13.637011,13.935879,13.17491
35,132.7437194774349,11.8121970277052,1.146631261323724,0.037218187,-11.156721091546833,-3.1224966325469232,15.358693,15.809053,14.752244
36,132.80086593504421,11.787453183704807,1.0355137789250066,0.049808107,-11.010404031454254,-2.949057953010362,14.911862,15.316739,14.33896
37,132.80665032201827,11.843909917167544,1.0850906354783443,0.023712475,-11.073994303246012,-2.842373324440321,12.152578,12.39296,11.544252
38,132.81860647195816,11.816704483459676,1.1840711564355584,0.10132804,-10.590722372989509,-2.7382342028850086,17.32688,18.180273,16.42742
39,132.7650165163331,11.781978023014346,1.1457516648547454,0.32117155,-10.981300948386009,-2.5313270421541514,19.281078,20.778603,18.183952
40,132.75962905774318,11.850074717704622,1.0671031803569715,0.1280711,-2.5559681986240586,-2.1196603431183996,17.064896,17.530697,16.074217
41,132.7435015036983,11.801845245685634,1.209003790847649,0.0369661,-10.872345819600167,-2.8308035523202557,15.468982,15.932068,14.841591
42,132.8138844551682,11.837309985817877,1.117996839351071,0.015265416,-10.845375545252608,-2.602112346217476,12.653306,12.94124,12.207978
43,132.81010485552775,11.84452229275972,1.1303945339284969,0.017015731,-11.249217358287863,-2.9227985404054975,13.237622,13.531313,12.78155
44,132.8202115546347,11.827417392336024,1.1464200613960638,0.04425276,-11.082371389177212,-2.9834235703144625,15.765214,16.41478,15.000711
45,132.81145056489564,11.789993233352321,1.1505415402558807,0.017455915,-10.996764406915386,-2.8376167024299876,12.681729,12.971033,12.235587
46,132.82100479456653,11.807433465773814,1.2306049285722718,0.0933659,-10.816701121281223,-2.9367293260548735,17.058317,17.782806,16.05379
47,132.80910321990027,11.787141815385185,1.2070847146687356,0.12839602,-11.240080843472246,-2.850693814935094,17.797817,18.788239,16.85337
48,132.81430795998233,11.792065766969978,1.066185533544451,0.02327055,-11.499383844853241,-2.4019807963016895,12.5451765,12.800984,12.138132
49,132.8211975772199,11.804479120262537,1.1620566566117003,0.016478986,-11.379390539143596,-3.0624987384080717,9.921911,10.559404,9.158524
50,132.78060820303236,11.774410307505123,1.1214761111562626,0.03457349,-11.102852339987564,-2.9843520618485355,15.154757,15.570725,14.57526
51,132.73604801230857,11.831840970803485,1.169611904446264,0.023871653,-10.78604675666939,-3.0487157572726113,14.480405,14.831112,13.964437
52,132.7659521007996,11.860909905809686,1.1918370720809708,0.14271508,-10.450739422048045,-2.981990619827001,17.987682,18.898869,17.026335
53,132.8066858189857,11.855077647183508,1.1547919457577276,0.01880203,-10.991314316018503,-3.118405635862671,13.462174,13.743686,13.018177
54,132.82720496614647,11.822630402974745,1.1465633762064429,0.015257564,-11.127926639711383,-2.742093734453843,12.492557,12.803346,12.021191
55,132.76467881878852,11.861225180192038,1.1159981905639544,0.06733407,-10.75809016314897,-2.6012658759251543,16.698328,17.394485,15.88062
56,132.8151086611252,11.848939492176996,1.1324125709174995,0.015591799,-10.861669922182685,-2.685660267885666,12.771166,13.198056,12.183865
57,132.79126622156454,11.77136341698232,1.163338028142793,0.023201715,-10.715528935941837,-3.329425974439304,14.37958,14.7268715,13.8627205
58,132.74914800692656,11.8535026108753,1.1546786930826054,0.025809854,-10.933920358149539,-2.747099020568392,14.645685,15.007783,14.115881
59,132.78594423114305,11.769934829752874,1.1187219312607466,0.016211897,-10.809441574833876,-3.0972147807244053,13.283351,13.56995,12.836956
60,132.8199008884277,11.844159233252451,1.1340618263041007,0.019906433,-10.804583284723009,-3.085972617466993,13.021137,13.316854,12.562645
61,132.78145534418945,11.865691062059714,1.1232532472267727,0.02699095,-11.13031152481143,-2.9554416245494224,14.714022,15.084615,14.176814
62,132.73784300080808,11.843239838815936,1.0028683003303152,0.49773124,-17.890318472505502,-36.96225280257465,19.883228,20.749847,18.936857
63,132.80117906395006,11.772574461086279,1.177189770343793,0.018794173,-10.928402398616072,-2.9376746116415733,13.054901,13.360868,12.586631
64,132.83005654526977,11.823428603806073,1.1673580229650813,0.019626416,-11.123170449572397,-2.91852304245586,13.71689,14.014318,13.259542
65,132.80817701629928,11.858078714388666,1.1326906824392198,0.115788125,-10.961395564401727,-3.4138726101637746,17.45398,18.500809,16.453196
66,132.82095010618377,11.84623629324878,1.1663224651706463,0.014148409,-11.04835920837797,-3.2000205685899106,10.845772,11.387247,10.152047
67,132.82604185779354,11.83879400844924,1.067366992601542,0.030147796,-10.915254168264472,-2.7380641541382236,14.131107,14.469818,13.6205015
68,132.82733319951794,11.83730654525302,1.1616505264897943,0.03542312,-10.929896329443999,-2.928681018566259,15.270044,15.823313,14.571344
69,132.80559504321192,11.861146681281866,1.1503627269383438,0.016465483,-11.098058500565763,-2.7875892145113923,13.129307,13.670578,12.434709
70,132.7421455805528,11.782113524706531,1.0276890792166276,0.6883643,-5.330495215953621,-6.283852948711366,20.279097,21.050503,19.4243
71,132.8291867238187,11.834918935672093,1.1486175014484674,0.01457415,-10.924748749944577,-2.975846557795479,12.390369,12.694798,11.925044
72,132.83198461278266,11.827529110720974,1.122777097574212,0.036730327,-10.785109228220541,-3.081699617290029,15.434878,15.876985,14.830771
73,132.83290451845278,11.811325792496604,1.2013768231096174,0.24617073,-10.795048813201682,-2.7014849033962096,18.736725,18.34954,18.873735
74,132.77006290559672,11.765787924725634,1.1297534408615237,0.01767247,-11.180113572143135,-2.7850391802129577,13.367362,13.674554,12.895129
75,132.82987263744636,11.798511415909555,1.1693028487856258,0.018420544,-10.989821757563597,-3.1602018993989436,13.535529,13.835016,13.071354
76,132.8222290853847,11.783505206210943,1.1946952151594008,0.022331245,-10.972369498134931,-2.841932055391597,12.937614,13.223788,12.495012
77,132.7835911910095,11.762928148289982,1.0058203854588852,0.100900725,-10.67282711538358,-2.7307454895170857,17.485126,18.39639,16.567055
78,132.8238507418957,11.78185656715564,1.1965425200843511,0.04495085,-10.823552319557194,-2.884889451185513,15.443939,16.012295,14.718127
79,132.76351880731738,11.763156733182734,1.211770448373849,0.015545827,-11.051536582338837,-2.8519859062637685,12.504823,12.817808,12.030886
80,132.72230061209459,11.815933260612363,1.1715919974337545,0.030377688,-10.867316815946724,-2.7554508027922875,14.969253,15.365481,14.41083
81,132.79888911443854,11.763206763865776,1.151375171556624,0.8704184,-1.2590221691274186,-3.544137436836827,20.58378,20.77924,19.517998
82,132.74674931693474,11.770265596908839,1.2153311038787973,0.017082117,-10.910390323182911,-2.874539478174464,13.296779,13.612604,12.820325
83,132.82781372722755,11.784075469924868,1.2085704522467644,0.015078284,-10.799551416914994,-2.7624651108152958,12.357132,12.771552,11.773716
84,132.83380736373863,11.83978233596769,1.13939745499583,0.020057356,-11.03174515596189,-2.7026667738845536,13.801401,14.10154,13.340214
85,132.77046946681625,11.873921747812334,1.1035419930331989,0.025912765,-10.5172070193173,-3.2066819570468885,13.699832,13.9975,13.242434
86,132.7213819532105,11.829580808910784,1.129779451339704,0.03338664,-10.789100580590116,-2.8413569789335282,15.156463,15.572026,14.577989
87,132.8400304800094,11.817360873933733,1.1972278837024026,0.033905935,-10.941749834037864,-2.8630830825637776,14.996793,15.395066,14.428158
88,132.77290158633653,11.875586377131055,1.1634882161349271,0.037185922,-11.102134668510026,-2.850277442074253,15.414886,15.957993,14.716002
89,132.76241987243185,11.873798075192543,1.1233936121456085,0.029497948,-11.292800449611779,-2.986137898885927,14.795678,15.178434,14.248102
90,132.81427713738063,11.866097750303595,1.1256748700986043,0.028660132,-10.85770566754468,-2.8463929947071387,14.823226,15.2010975,14.279293
91,132.73464294508156,11.858122866449648,1.1674430580671058,0.019904815,-10.97677758088398,-3.2814025119760917,13.959219,14.271731,13.485371
92,132.84182602002937,11.820684525717896,1.1289493204221561,0.6264611,1.1315416134037979,-5.428893885061957,20.019993,20.997423,18.887878
93,132.82816875996772,11.855184554157473,1.158826963687591,0.017467149,-11.026172056298075,-2.6274121054894417,12.798285,13.232905,12.202791
94,132.832725670297,11.784244146597137,1.1182615860409553,0.055857453,-11.082894555331192,-2.627171393771722,16.013441,16.120451,15.055011
95,132.81858211963433,11.768727532330567,1.099763789614721,0.24746172,-10.735496639315901,-2.9039748571268413,18.856638,19.902517,17.776217
96,132.8421994417987,11.807751792394754,1.1691609936094862,0.041188832,-11.063504733290895,-3.0604091035192464,15.436183,15.915837,14.788034
97,132.83289299566326,11.783437016563388,1.1179582584779246,0.018540077,-11.660041645571285,-4.244955575270735,12.022738,12.256221,11.640588
98,132.72802893283128,11.852591437914667,1.149104574995496,0.016872717,-10.818923586896531,-2.91436136250908,13.392233,13.677438,12.947267
99,132.8334417346105,11.850459221012834,1.111987348360675,0.02320212,-10.638857598376013,-2.9158627695926995,14.146556,14.479649,13.653684
100,132.72147078901816,11.792819741066614,1.1836007680559986,0.039702997,-10.905978780073902,-3.455430791136462,13.150158,13.448856,12.684945
101,132.75878236469714,11.875751685031068,1.2926730757580915,0.29649425,-11.291218513657661,-3.045371860024897,17.915897,18.790123,16.70924
102,132.7157384957936,11.823949093838094,1.2224663374145557,0.102732114,-6.467960598657899,-12.011572406488709,17.405546,18.540112,16.362995
103,132.8454253721632,11.813720717979884,1.1644076200402365,0.015232681,-11.033650343575852,-2.8496391354890416,12.549206,12.837496,12.102559
104,132.8456268130823,11.820309197285223,1.1856353394322168,0.019077068,-10.656424678884399,-3.118113620425383,13.152652,13.391607,12.764563
105,132.8222911797527,11.767553359645758,1.1106803155947071,0.021332284,-11.10530257097232,-2.842721999003909,13.777426,14.079677,13.314447
106,132.79737985749054,11.754655448295697,1.0240553414584754,1.4110087,-11.636654870440074,-4.301824114413385,20.41331,19.79864,19.765253
107,132.71544678175795,11.802970187494125,1.2110309771554728,0.054284632,-15.612589083599309,9.736946086278108,13.059261,12.798611,12.082364
108,132.7153151775061,11.802813873037149,1.1731001279752378,0.051994793,-16.113264099319075,9.627065674269156,13.53045,,
109,132.82121336849383,11.86804251161211,1.0180960007978013,0.088384226,-11.450516199912666,-3.1934982147540545,16.950493,17.754972,16.086416
110,132.7584908779304,11.755297369497915,1.1185728971922761,0.029679876,-10.83901269535099,-2.939073699631388,14.785978,15.164662,14.244586
111,132.78127078733152,11.882246851764018,1.1172560393619997,0.019800713,-11.092029463466428,-3.3215245888541185,13.732728,14.034762,13.266476
112,132.8337997855924,11.778252739493274,1.1699554087559814,0.021718424,-10.831786398356805,-2.602016333286855,12.624251,12.91075,12.181686
113,132.80283852526637,11.878444829397731,1.1771229084364088,0.016353147,-10.889599866003579,-2.8349680661291017,10.222875,10.768009,9.52899
114,132.84496547830224,11.800481666248837,1.1576240674580507,0.018031307,-10.965692689097807,-2.8467022804416047,10.169919,10.713588,9.476929
115,132.8469377922886,11.807361863587866,1.1065778094522156,0.050490905,-11.085430614333694,-3.6028354883888527,14.055045,14.500699,13.430955
116,132.84788105468462,11.818283946187028,1.1473345058209448,0.048819963,-11.0684059507635,-2.995010596710352,15.922245,16.451397,15.235978
117,132.78005588537422,11.883864558840845,1.1320137760582378,0.018676478,-11.03500903465228,-2.465414798744085,12.407134,12.768272,11.874251
118,132.74227388877856,11.87286832465289,1.2046753934273817,0.013997623,-11.17780767777843,-2.713906719888847,12.614841,13.093508,11.977813
119,132.76169432007003,11.881922954797222,1.1394810637498722,0.056437876,-11.166468713867172,-2.7109201773178158,16.334093,16.946537,15.587191
120,132.7686913528674,11.883741959791012,1.1517663203861226,0.492223,-10.192367857435244,-2.583472924504928,19.881966,21.131987,18.74163
121,132.82003534411137,11.761571302524906,1.1697143150626779,0.020742591,-11.007294128844702,-2.9286796489091507,13.967261,14.32682,13.43809
122,132.76459353599168,11.750770214629803,1.069297275844421,0.046431243,-11.054489078250315,-3.1106323110246548,11.260444,11.400977,11.006912
