     ,ra                 ,dec                ,parallax           ,parallax_error ,pmra                   ,pmdec                  ,phot_g_mean_mag ,phot_bp_mean_mag ,phot_rp_mean_mag
1598 ,28.277188530944773 ,37.82261937642785  ,2.210841540725138  ,  0.7468642    ,-7.068640807713543     ,1.9569332103510173     ,     20.159193  ,      21.129318  ,      19.035072
1599 ,30.562468337529815 ,37.71471906462916  ,1.9652161050464523 ,  0.093434356  ,7.193045697269974      ,-6.611196779752005     ,     17.277014  ,      18.413338  ,      16.219164
1600 ,30.171619455695993 ,37.10339406793109  ,1.8558385516186293 ,  0.013950286  ,23.742196710903823     ,-20.969912891076905    ,     12.278556  ,      12.524963  ,      11.877225
1601 ,29.14634215234486  ,36.906298562763844 ,1.833690978311899  ,  0.014541771  ,8.683335910608957      ,1.9902186571659555     ,     13.20946   ,      13.607622  ,      12.647112
1602 ,29.48079185364317  ,38.68937874961709  ,1.8075261803920566 ,  0.08667274   ,0.8589447262645316     ,-2.01128482772019      ,     16.877474  ,      18.021402  ,      15.803588
1603 ,28.960198059836742 ,38.61545565423138  ,2.5638824846712502 ,  0.23138075   ,-35.630325970479966    ,-22.225272746868555    ,     18.856987  ,      18.78595   ,      18.934757
1604 ,29.001570852987065 ,36.94190430205202  ,2.4751139632340866 ,  0.52421546   ,11.29129795579943      ,-14.935782916616814    ,     19.480482  ,      20.667997  ,      18.251951
1605 ,30.225003021319083 ,37.14071021461111  ,2.296828275926007  ,  1.1332225    ,8.727454372673675      ,-2.691221990167824     ,     20.406488  ,      21.292624  ,      19.073147
1606 ,28.599841031200835 ,37.15358242685548  ,2.0226690179800517 ,  0.284741     ,8.605566654008967      ,-14.431986103338378    ,     18.92346   ,      20.36889   ,      17.79516
1607 ,29.55653563793182  ,36.88395495930071  ,1.907478380387173  ,  1.2585995    ,1.3245072411532544     ,0.08211586401258207    ,     20.529211  ,      21.026047  ,      20.004276
1608 ,30.288855969788017 ,37.19183828513803  ,2.5363431226928554 ,  0.3617026    ,11.021744738498935     ,-11.635642997615726    ,     19.412083  ,      21.086     ,      18.128283
1609 ,30.342792047047627 ,37.244993287593154 ,2.3062235586389424 ,  0.24316119   ,9.066772786055461      ,-11.965520687837095    ,     18.52818   ,                 ,        
1610 ,29.326723654771442 ,38.69096446662426  ,2.171917251488596  ,  1.372033     ,-33.95900977688041     ,-28.463589727046017    ,     20.554916  ,      21.616566  ,      19.176685
1611 ,30.342986216404768 ,37.2447483014906   ,2.1457846911744496 ,  0.13999729   ,9.438461558537043      ,-11.909520516166964    ,     17.593672  ,      18.56004   ,      16.136715
1612 ,29.843314981949433 ,38.631576127852775 ,2.5660039594228783 ,  0.96774733   ,-0.4856984244584912    ,-6.009517017955359     ,     20.04363   ,      20.85486   ,      18.878407
1613 ,28.677664952160967 ,37.093240346736735 ,2.2771913971571687 ,  0.06792265   ,3.0200331783364325     ,-15.730059860705015    ,     16.546991  ,      17.452423  ,      15.597327
1614 ,28.551590721315826 ,37.19099951609882  ,1.9681671197725128 ,  0.2499074    ,7.4731326892077075     ,-1.0946142078489625    ,     18.697779  ,      19.93165   ,      17.637415
1615 ,29.167008668169753 ,38.67365588133947  ,2.5195739332171456 ,  0.5560697    ,-10.669526123394665    ,2.309468420763668      ,     17.018623  ,      17.098392  ,      15.837095
1616 ,28.64780764686799  ,38.46309985302951  ,2.1260568670068936 ,  0.977018     ,2.7800117949141496     ,-0.7802927773014117    ,     20.657873  ,      21.213354  ,      19.869362
1617 ,29.22672208821913  ,38.68317426150036  ,1.9867505364966858 ,  0.4009515    ,-5.853624450492434     ,1.0862846396871362     ,     19.290428  ,      20.440168  ,      18.152296
1618 ,30.512494635318706 ,37.49554571072797  ,2.1353442225577326 ,  0.29819873   ,44.62393151017295      ,-5.396818763921347     ,     18.802834  ,      20.116417  ,      17.7078
1619 ,28.669645050781284 ,37.09584328772663  ,2.5774785759780574 ,  0.06740101   ,2.7957121380834433     ,-3.9052086137829654    ,     16.552273  ,      17.498173  ,      15.594184
1620 ,28.267448623014662 ,37.78754594191384  ,2.1129597616575566 ,  0.14197952   ,46.28458793594585      ,-23.32847058043464     ,     17.857956  ,      19.215023  ,      16.724571
1621 ,30.06308727129353  ,37.02881564892178  ,2.539441689532907  ,  0.4730411    ,-13.097552225826439    ,-1.0743041286731767    ,     19.592968  ,      21.085648  ,      18.380606
1622 ,29.968233581239314 ,38.590216007116474 ,1.9288604036159716 ,  0.42569736   ,-12.714940612743241    ,-13.82787406937528     ,     18.481928  ,      19.71095   ,      17.275267
1623 ,28.633431286037432 ,37.11933914817617  ,2.164232264497066  ,  0.07079159   ,3.163506029848325      ,-0.9481278119818561    ,     16.517843  ,      17.561737  ,      15.511274
1624 ,28.34341511462351  ,37.459718337188725 ,2.0267633070877937 ,  0.055239327  ,7.954418346963817      ,-4.323014255576642     ,     16.352535  ,      17.200182  ,      15.3962345
1625 ,28.26722285495931  ,37.735019359826545 ,1.9285384866364217 ,  0.074766584  ,5.394020865127309      ,-0.8032492086750362    ,     16.826721  ,      17.924797  ,      15.796613
1626 ,29.734639264551895 ,36.90578391593838  ,2.425575661156532  ,  0.014372474  ,17.405109703590757     ,-5.365818252566964     ,     12.637773  ,      12.98621   ,      12.118699
1627 ,30.228572435056073 ,38.44204745936958  ,1.9531433624045944 ,  0.07179861   ,-5.6334561720976915    ,-19.756425662547993    ,     16.4532    ,      17.302694  ,      15.553507
1628 ,28.672399588322637 ,38.484835564989865 ,2.2632025449500857 ,  0.2535457    ,2.941293351430392      ,-4.124526846335627     ,     18.838701  ,      20.519934  ,      17.578989
1629 ,30.532161106589612 ,37.5334967225574   ,2.0252714603176116 ,  0.97615725   ,-4.109789979989061     ,-2.707605637142401     ,     20.348055  ,      21.334795  ,      19.0586
1630 ,28.438042351974595 ,38.27251056096676  ,1.8789501963669548 ,  0.3864727    ,10.066579653394218     ,-11.990688044677487    ,     19.149996  ,      20.741558  ,      17.934446
1631 ,30.4958622187977   ,37.448747687336635 ,2.210517061987673  ,  0.9556297    ,-12.375997188914697    ,-6.500703491492621     ,     19.857365  ,      21.215822  ,      18.681025
1632 ,28.887786476118226 ,36.97318437137931  ,2.3444875717145868 ,  0.15478954   ,10.56459735462208      ,-25.658474234458495    ,     17.66373   ,      18.852352  ,      16.591217
1633 ,28.848383880797606 ,36.9898875063837   ,1.90410663438643   ,  1.9524796    ,2.366726187149883      ,-1.3655591520003352    ,     20.713655  ,      21.326756  ,      19.941969
1634 ,30.101634832649285 ,38.529322882436965 ,1.9622539374053163 ,  0.9626235    ,29.228818902581448     ,-4.623897153291724     ,     20.076162  ,      21.059013  ,      18.745903
1635 ,29.86074609216528  ,38.63455259981744  ,1.9151942594073013 ,  1.1342014    ,1.2754305873101444     ,-1.7754865317728419    ,     20.06055   ,      20.666904  ,      19.10584
1636 ,29.336912682725092 ,36.86932381442719  ,2.555711749224438  ,  0.026649743  ,-12.522749160604489    ,-13.559933115471548    ,     11.865023  ,      12.187488  ,      11.37369
1637 ,29.943825937488267 ,38.60662854062928  ,2.0181346997984764 ,  0.7981521    ,-0.4253705992814639    ,-2.2766374654415777    ,     19.575293  ,      20.78645   ,      18.4301
1638 ,28.55219116007653  ,38.39891244646237  ,2.1388168917225214 ,  0.04092635   ,10.07417118719339      ,-12.032453843520393    ,     13.160778  ,      13.5775385 ,      12.576284
1639 ,29.2179092105432   ,36.880194194413775 ,2.3787049670638694 ,  1.2812551    ,4.16055630672396       ,-3.4103366684608005    ,     20.615961  ,      21.359005  ,      19.394617
1640 ,30.048688001347937 ,37.01259763167068  ,1.858691681338313  ,  0.5506706    ,8.409738956027628      ,-1.8048065141089469    ,     19.94694   ,      21.172358  ,      18.758585
1641 ,30.314571881344527 ,37.19966162070201  ,2.062968685118737  ,  1.3776946    ,1.7197943030696052     ,-9.036866772591404     ,     20.52545   ,      21.085588  ,      20.148127
1642 ,28.94949779688086  ,38.62692830671894  ,2.019851353262262  ,  0.26780102   ,-5.14390641499093      ,-11.361046178970465    ,     19.112211  ,      20.462355  ,      17.978365
1643 ,29.179736528040387 ,36.88507193363116  ,2.3689586814654864 ,  0.7718754    ,3.609723915599076      ,-3.1706377298503368    ,     20.301157  ,      21.446955  ,      19.440603
1644 ,30.350410563206378 ,38.343003175930924 ,2.5435692176470446 ,  0.31989947   ,26.964788746548937     ,-18.784703627537652    ,     19.018993  ,      20.539011  ,      17.856983
1645 ,28.357103039054437 ,37.414661428031955 ,1.907616597584827  ,  0.27345482   ,4.532890392935715      ,1.2659660305352451     ,     19.175982  ,      20.474642  ,      17.974846
1646 ,29.943807335712567 ,36.96338328121101  ,2.019739327292582  ,  0.17380053   ,17.41826811186588      ,3.1425769790083975     ,     18.280396  ,      19.745068  ,      17.131832
1647 ,28.596442884146146 ,37.13707986745022  ,2.4115777715069484 ,  0.9512223    ,5.360920294498933      ,-6.053331349152303     ,     20.169266  ,      20.89843   ,      19.236921
1648 ,28.256600407806346 ,37.74469200271652  ,2.4544655753551132 ,  0.6610384    ,3.655139094727095      ,-7.239842221443019     ,     20.31398   ,      21.023417  ,      19.184404
1649 ,30.58229718755117  ,37.8750607848642   ,2.062326479473409  ,  0.034406185  ,-3.2847188282770574    ,-8.189032125419764     ,     13.697742  ,      14.186848  ,      13.048083
1650 ,29.590711822609574 ,36.87250976196934  ,2.5996566734835405 ,  0.15667003   ,-8.064456416974947     ,-26.614430725030005    ,     18.046951  ,      19.310741  ,      16.932964
1651 ,30.159187260481563 ,37.07212874545125  ,2.190106558936992  ,  0.7470321    ,0.9459093579911416     ,0.07576619298647225    ,     20.46828   ,      21.149712  ,      19.329187
1652 ,30.2300679097777   ,37.12214494638352  ,1.8668990799804346 ,  0.6317284    ,27.214636736468652     ,-6.000652230956241     ,     20.303936  ,      21.452791  ,      19.087511
1653 ,28.991689263959916 ,38.64441277044146  ,2.3461357895232355 ,  0.35736308   ,22.489691194899915     ,-12.317257644200089    ,     19.348886  ,      20.833895  ,      18.136005
1654 ,29.42732666434499  ,38.70836342620837  ,2.371838483296478  ,  0.07730808   ,17.605516452791587     ,-14.79705266760314     ,     16.82903   ,      17.810316  ,      15.84757
1655 ,30.381837840505078 ,37.262901973769615 ,1.8908264106885984 ,  0.5753983    ,0.27535102323277816    ,-1.5471163767983112    ,     19.711246  ,      20.356186  ,      18.921389
1656 ,29.999361971961    ,36.98362672401454  ,2.2934327015858904 ,  0.0887118    ,-0.734082844024567     ,-1.9410024888977098    ,     17.198545  ,      18.37434   ,      16.124155
1657 ,28.42933244791694  ,37.299983603402666 ,1.9914519996033877 ,  0.64161766   ,36.620205233684935     ,-2.7716488855273482    ,     20.202991  ,      21.290447  ,      19.091389
1658 ,29.864686285143552 ,38.640738647331084 ,1.9825159166729505 ,  2.4210737    ,-0.3320084299088937    ,0.8889998124760817     ,     20.399214  ,      20.5787    ,      19.999084
1659 ,28.806981619111617 ,36.99980281477285  ,2.27868261184624   ,  0.60124546   ,-27.591365674982736    ,4.562961219719086      ,     19.51042   ,      20.922766  ,      18.25378
1660 ,28.43594832474602  ,38.28778273440028  ,1.9771247109824135 ,  0.2669202    ,-13.749543406389936    ,-0.043405983714705     ,     18.932894  ,      20.851435  ,      17.770388
1661 ,30.059303213812207 ,37.011942393788914 ,2.1500242538654257 ,  0.07802252   ,0.44813093875852816    ,-5.903988155689229     ,     17.080528  ,      18.209648  ,      16.024822
1662 ,28.645466643913764 ,37.095185937552934 ,2.0236989842669395 ,  0.20100853   ,-0.9865877276725796    ,-9.455495465701237     ,     18.210258  ,      19.916704  ,      16.937016
1663 ,30.275681637998325 ,38.41981939356698  ,2.2886171210400748 ,  1.8978117    ,-14.708944864596408    ,-7.205690401214009     ,     20.613768  ,      21.50091   ,      19.39542
1664 ,30.02915227987683  ,36.99610336617022  ,2.0196389045331054 ,  0.74784076   ,2.0010969080791767     ,-0.4858160565145746    ,     20.275007  ,      20.923721  ,      19.109674
1665 ,29.75212429908609  ,38.67305892780691  ,1.9936265929945813 ,  0.82330626   ,1.2766158418525098     ,-3.0656165495054593    ,     19.86836   ,      20.543589  ,      18.879135
1666 ,29.50427497475663  ,36.86195807620767  ,2.5343013562069454 ,  0.2746713    ,18.047088485450676     ,2.4540391600873415     ,     18.791958  ,      20.349337  ,      17.564798
1667 ,30.52694657094148  ,37.485025885266396 ,1.9019732509343157 ,  0.01958539   ,-5.972009786434446     ,-6.548169590958378     ,     12.8471    ,      13.139241  ,      12.392449
1668 ,28.431874912954537 ,37.29224037310156  ,2.134043654021824  ,  0.7188577    ,-1.527129003388861     ,-0.23603458573747832   ,     20.14332   ,      20.534307  ,      19.047495
1669 ,28.320166536491335 ,38.108185045887005 ,2.2461487347006823 ,  0.018266195  ,9.984723500281406      ,-11.664715663422761    ,     12.122524  ,      12.386438  ,      11.701953
1670 ,30.29517494773409  ,37.17117287401224  ,2.301771126428027  ,  0.015797932  ,9.88856051589317       ,-12.132313732974442    ,     12.778933  ,      13.110888  ,      12.280111
1671 ,28.397590855623974 ,38.24109264664946  ,2.542477890740739  ,  0.1416227    ,-0.13115246405787961   ,-2.5691214584055038    ,     17.903059  ,      19.425385  ,      16.707563
1672 ,29.935416272853914 ,38.618727555485144 ,2.276571076887527  ,  0.5922993    ,6.806348295324279      ,-10.349369076291707    ,     19.07843   ,      20.478104  ,      17.731344
1673 ,29.518374558866753 ,36.861483417064264 ,2.3111420420692856 ,  1.0588391    ,19.506748730514126     ,15.725061337311601     ,     20.421755  ,      20.931662  ,      19.078634
1674 ,28.278951505747    ,38.002566052342154 ,1.9259680692526508 ,  0.5087822    ,-10.06819423441405     ,-1.7983476286799753    ,     16.840517  ,      17.936699  ,      15.582807
1675 ,28.51605568356503  ,37.1984330660006   ,2.5939416466240433 ,  0.99895394   ,17.65586366105226      ,-3.1430676905776505    ,     20.341091  ,      21.204502  ,      18.97476
1676 ,28.340755263509998 ,38.151804434777766 ,1.8468123046830072 ,  0.24292733   ,9.298906644682068      ,1.0451364698608585     ,     18.505333  ,      19.65153   ,      17.468248
1677 ,29.66245643607444  ,38.69277400424284  ,2.1607862192105376 ,  1.3314849    ,-2.3413337268169183    ,-2.541772623716777     ,     20.533995  ,      21.18728   ,      19.623398
1678 ,30.59477169561184  ,37.79122973862758  ,2.13937374399449   ,  1.4571455    ,26.411875823449215     ,-1.52337191666536      ,     20.627552  ,      21.53943   ,      19.428658
1679 ,29.861912828371704 ,38.6456000810425   ,1.9559432407987096 ,  0.07754483   ,-7.130777789779486     ,-7.76441350398339      ,     15.006516  ,      15.653325  ,      14.224421
1680 ,28.247904093654657 ,37.75472215941297  ,2.311761202534808  ,  0.014753361  ,9.956346120666385      ,-11.67355103172114     ,     13.279212  ,      13.749531  ,      12.635578
1681 ,28.970111127929574 ,38.642732043087456 ,1.844738500856394  ,  0.27499261   ,1.4237094059188675     ,-2.0468149914152036    ,     19.162834  ,      20.598894  ,      17.99067
1682 ,29.05758897630677  ,36.90276067723635  ,2.202999867247958  ,  0.9858179    ,-0.4720438256716011    ,-14.714627526545325    ,     20.308617  ,      21.11842   ,      19.172892
1683 ,28.57255682587639  ,37.14551047428053  ,1.9547478815214208 ,  0.31783292   ,3.2553428513615352     ,-7.599582379277887     ,     19.064045  ,      20.095932  ,      17.944008
1684 ,28.918285766935256 ,36.9465480942478   ,1.8965729255617512 ,  0.79213357   ,3.760278603671908      ,4.052301858174494      ,     20.062296  ,      20.945683  ,      19.128544
1685 ,30.091140978081285 ,38.55053561592318  ,2.263019350217834  ,  1.4020319    ,-8.138959403750766     ,-13.773744353856053    ,     20.040249  ,      20.97111   ,      18.801027
1686 ,30.53684910404835  ,37.49594708133774  ,2.0147845328944745 ,  0.041772235  ,17.904492638993677     ,-15.06208850193542     ,     15.569427  ,      16.280918  ,      14.752675
1687 ,30.194767440697703 ,37.08666440224604  ,1.932391952696284  ,  0.68782806   ,3.5827541013406714     ,-3.9745961177598907    ,     20.2602    ,      21.14042   ,      19.180052
1688 ,30.58354227308596  ,37.64508821053575  ,1.8380935828839622 ,  1.167739     ,4.0889353156542265     ,0.9316581804934528     ,     20.44834   ,      21.304905  ,      19.258587
1689 ,28.642548085642765 ,38.48530046496111  ,2.0320343623737704 ,  0.3028675    ,-1.9207623302009103    ,-2.5293945430988596    ,     19.215446  ,      20.36954   ,      17.803343
1690 ,30.56876695372639  ,38.000594434104464 ,2.2234582660052453 ,  0.13845062   ,-17.209274069609055    ,-14.456479930097574    ,     18.144875  ,      19.463634  ,      17.059784
1691 ,28.30305416990944  ,37.4963614214872   ,2.3436954863795063 ,  0.18747093   ,43.248639232737766     ,-13.31680993536351     ,     18.631132  ,      19.923706  ,      17.43455
1692 ,28.324973227660635 ,37.44785722244414  ,1.8279265029127    ,  0.34115073   ,5.393432282584357      ,-8.346532569286854     ,     19.473473  ,      20.967417  ,      18.268269
1693 ,29.679065825184843 ,36.8763353972247   ,2.153239447590297  ,  1.0269967    ,-1.1960064724434627    ,-6.8724185649558445    ,     20.663635  ,      21.173168  ,      19.410486
1694 ,28.988710168530236 ,38.6524549968852   ,1.997479153408023  ,  1.2811245    ,5.257043446602266      ,2.3684083874219093     ,     20.989805  ,      21.636332  ,      19.496504
1695 ,28.427396096283083 ,38.290621431041    ,2.0737169452248785 ,  0.020096429  ,17.33821938875697      ,-0.1434677735376561    ,     10.415185  ,      10.675948  ,      10.001686
1696 ,30.59461228292559  ,37.88101625656445  ,1.9993848799644283 ,  0.25579774   ,17.233690450336006     ,4.392658248287085      ,     19.064602  ,      20.724047  ,      17.89699
1697 ,28.24861751135009  ,37.8931926513418   ,1.9004714686017348 ,  0.2563633    ,6.514234448974223      ,-10.45917282624207     ,     18.969374  ,      20.301962  ,      17.777319
1698 ,30.526585069068652 ,38.11579241204234  ,2.4762703923747096 ,  0.049501408  ,2.195934120824348      ,-6.565779842575425     ,     16.274513  ,      17.302547  ,      15.266741
1699 ,28.24544835480009  ,37.882087888718615 ,2.308489407474634  ,  0.017326767  ,9.890861233943536      ,-11.426832654340979    ,     12.135729  ,      12.399995  ,      11.716115
1700 ,29.125755088888624 ,38.68933641138259  ,1.8565805877788257 ,  0.97137696   ,-10.432132091655316    ,-0.5527653779313986    ,     19.828794  ,      20.803938  ,      18.308823
1701 ,29.06237163710411  ,38.675085846010056 ,1.927662088181617  ,  0.89051276   ,-2.1865742015050933    ,1.599936516390453      ,     20.34526   ,      21.213911  ,      19.0497
1702 ,29.418331798905122 ,36.85093883197479  ,1.8263350247866077 ,  0.3419408    ,32.48174036001451      ,10.889056982182645     ,     18.95831   ,      20.173449  ,      17.833107
1703 ,28.26765028592715  ,37.58166591348396  ,2.3288508908948513 ,  0.06833184   ,-5.302322313440159     ,7.8213611205388975     ,     16.46093   ,      17.498842  ,      15.423808
1704 ,28.255226131369806 ,37.952328813823506 ,2.2904357314651675 ,  0.34854975   ,6.44555414300544       ,-3.3535189300071604    ,     19.351954  ,      20.056175  ,      18.164091
1705 ,30.488717107411524 ,38.1947522553123   ,2.551752898631141  ,  0.023479022  ,-21.058761486442275    ,-0.30239607040699057   ,     14.510851  ,      15.032882  ,      13.83447
1706 ,29.92051323252933  ,38.63552764704648  ,1.8085699102423773 ,  1.8254497    ,4.870947782731344      ,3.1438959859117093     ,     20.539873  ,      21.448713  ,      19.395973
1707 ,28.575051616607666 ,37.13060838633295  ,1.892620256831024  ,  1.0182928    ,12.731116817903587     ,-10.982327752134097    ,     20.41249   ,      20.739079  ,      19.027517
1708 ,29.543864936325384 ,38.71803908500549  ,1.8709168595610837 ,  0.613381     ,0.6442305289453172     ,-1.562187470384925     ,     19.763422  ,      20.672216  ,      18.76332
1709 ,30.33357782452601  ,37.18849568912073  ,1.801280417169063  ,  0.23492596   ,11.084366251120274     ,-5.586723172343671     ,     18.699188  ,      20.194532  ,      17.546822
1710 ,28.614089947891934 ,37.09955045740485  ,2.163411485351176  ,  0.82494354   ,2.1363326475236533     ,-0.9799891428863514    ,     20.0504    ,      20.57154   ,      19.548113
1711 ,29.617834451087468 ,38.7106273085302   ,2.4311796439850344 ,  0.47430432   ,8.609069680174414      ,-8.148085929374927     ,     19.29792   ,      20.674963  ,      18.170828
1712 ,28.342038034233628 ,38.18207567939691  ,2.5896633436415635 ,  0.5372725    ,3.366650751568364      ,2.9159762884337654     ,     19.10755   ,      20.726921  ,      17.73694
1713 ,28.327948521958927 ,38.157702968318276 ,2.3853046702737584 ,  0.32113457   ,22.631069303516934     ,-1.0124187292040734    ,     19.059216  ,      20.508463  ,      17.925472
1714 ,28.949435248759233 ,38.64772575608776  ,2.58906476814614   ,  0.2698127    ,-15.776886046725798    ,6.433112329146233      ,     18.849802  ,      20.492031  ,      17.63286
1715 ,29.86674184191275  ,38.65639212231509  ,2.1539151121746016 ,  0.6502677    ,22.884184650799174     ,-7.449771077393876     ,     19.524935  ,      20.625622  ,      18.263638
1716 ,29.773356238806706 ,38.6827314180181   ,2.1027067862767583 ,  0.06406968   ,17.596320132985166     ,-0.4315710947920794    ,     16.076826  ,      17.131004  ,      15.063372
1717 ,30.158515158488928 ,38.52455137187396  ,2.257960761195738  ,  1.6289867    ,-0.8224458179849552    ,-7.279066156778254     ,     20.49998   ,      21.13289   ,      19.379719
1718 ,29.06748787657987  ,38.68363325206903  ,1.816031949349968  ,  0.45588464   ,7.712118950809347      ,-8.208209412498453     ,     19.611773  ,      20.852608  ,      18.547853
1719 ,30.241326154027128 ,38.47126165143976  ,2.347951453425358  ,  0.64484984   ,18.601542478943564     ,-10.541875303002172    ,     19.87907   ,      20.84528   ,      18.613115
1720 ,29.822820882721725 ,36.898767829232696 ,2.180837428842905  ,  0.14417623   ,14.356753202901638     ,-4.225335491574799     ,     18.155966  ,      19.481525  ,      17.030521
1721 ,30.596528569550333 ,37.63296127152516  ,2.146884138566405  ,  0.50525564   ,-14.650128079213214    ,-12.319975137128075    ,     19.713142  ,      20.950417  ,      18.479073
1722 ,30.126335566303997 ,37.02654288449874  ,1.933366483303408  ,  0.51285404   ,-3.3008120262097256    ,-1.1890313867055213    ,     19.856865  ,      20.888601  ,      18.756876
